EGID	EDID	EGAID	DEINR	ESID	STRNAME	STRNAMK	STRINDX	STRSP	STROFFIZIEL	DPLZ4	DPLZZ	DPLZNAME	DKODE	DKODN	DOFFADR	DEXPDAT
9007088	0	101937037	23	10005615	Rue de la Poste	R. de la Poste	Pos	9903	1	2504	0	Biel/Bienne	2587433.055	1221770.008	1	2026-04-25
9007088	0	101937037	23	10005615	Poststrasse	Poststr.	Pos	9901	1	2504	0	Biel/Bienne	2587433.055	1221770.008	1	2026-04-25
9007089	0	101213677	43	10005615	Poststrasse	Poststr.	Pos	9901	1	2504	0	Biel/Bienne	2587634.634	1221873.99	1	2026-04-25
9007089	0	101213677	43	10005615	Rue de la Poste	R. de la Poste	Pos	9903	1	2504	0	Biel/Bienne	2587634.634	1221873.99	1	2026-04-25
9007091	0	101949240	34a	10005615	Poststrasse	Poststr.	Pos	9901	1	2504	0	Biel/Bienne	2587544.798	1221791.748	0	2026-04-25
9007091	0	101949240	34a	10005615	Rue de la Poste	R. de la Poste	Pos	9903	1	2504	0	Biel/Bienne	2587544.798	1221791.748	0	2026-04-25
9007092	0	101213678	21	10177571	Rue de la Source	R. de la Source	Sou	9903	1	2502	0	Biel/Bienne	2585298.961	1221267.153	1	2026-04-25
9007092	0	101213678	21	10177571	Quellgasse	Quellgasse	Que	9901	1	2502	0	Biel/Bienne	2585298.961	1221267.153	1	2026-04-25
9007094	0	101213679	43	10005181	Rainstrasse	Rainstr.	Rai	9901	1	2503	0	Biel/Bienne	2586212.777	1220267.868	1	2026-04-25
9007094	0	101213679	43	10005181	Rue du Crêt	R. du Crêt	Crê	9903	1	2503	0	Biel/Bienne	2586212.777	1220267.868	1	2026-04-25
9007095	0	101213680	3	10089211	Rathausgässli	Rathausgässli	Rat	9901	1	2502	0	Biel/Bienne	2585367.144	1221138.031	1	2026-04-25
9007095	0	101213680	3	10089211	Ruelle de l'Hôtel-de-Ville	Rlle de l'Hôtel-de-Ville	Hôt	9903	1	2502	0	Biel/Bienne	2585367.144	1221138.031	1	2026-04-25
9007097	0	101213681	5	10064091	Reitschulstrasse	Reitschulstr.	Rei	9901	1	2502	0	Biel/Bienne	2585585.753	1221105.165	1	2026-04-25
9007097	0	101213681	5	10064091	Rue du Manège	R. du Manège	Man	9903	1	2502	0	Biel/Bienne	2585585.753	1221105.165	1	2026-04-25
9007098	0	101213682	26	10181776	Chemin de la Course	Ch. de la Course	Cou	9903	1	2504	0	Biel/Bienne	2586952.766	1221463.689	1	2026-04-25
9007098	0	101213682	26	10181776	Rennweg	Rennweg	Ren	9901	1	2504	0	Biel/Bienne	2586952.766	1221463.689	1	2026-04-25
9007099	0	101213683	62	10181776	Chemin de la Course	Ch. de la Course	Cou	9903	1	2504	0	Biel/Bienne	2587018.616	1221487.863	1	2026-04-25
9007099	0	101213683	62	10181776	Rennweg	Rennweg	Ren	9901	1	2504	0	Biel/Bienne	2587018.616	1221487.863	1	2026-04-25
9007099	1	103144719	62a	10181776	Rennweg	Rennweg	Ren	9901	1	2504	0	Biel/Bienne	2587051.895	1221463.457		2026-04-25
9007099	1	103144719	62a	10181776	Chemin de la Course	Ch. de la Course	Cou	9903	1	2504	0	Biel/Bienne	2587051.895	1221463.457		2026-04-25
9007100	0	101213684	29b	10181776	Chemin de la Course	Ch. de la Course	Cou	9903	1	2504	0	Biel/Bienne	2586930.086	1221508.407	1	2026-04-25
9007100	0	101213684	29b	10181776	Rennweg	Rennweg	Ren	9901	1	2504	0	Biel/Bienne	2586930.086	1221508.407	1	2026-04-25
9007101	0	101213685	19	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2585895.833	1221743.717	1	2026-04-25
9007101	0	101213685	19	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2585895.833	1221743.717	1	2026-04-25
9007102	0	101937403	24	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2586007.201	1221831.282	1	2026-04-25
9007102	0	101937403	24	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2586007.201	1221831.282	1	2026-04-25
9007103	0	101213686	86	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2586578.272	1222420.302	1	2026-04-25
9007103	0	101213686	86	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2586578.272	1222420.302	1	2026-04-25
9007105	0	101213687	12	10175996	Ring	Ring	Rin	9901	1	2502	0	Biel/Bienne	2585448.507	1221211.89	1	2026-04-25
9007105	0	101213687	12	10175996	Ring	Ring	Rin	9903	1	2502	0	Biel/Bienne	2585448.507	1221211.89	1	2026-04-25
9007107	0	101934011	2	10181812	Rue du Rüschli	R. du Rüschli	Rüs	9903	1	2502	0	Biel/Bienne	2585140.751	1220953.83	1	2026-04-25
9007107	0	101934011	2	10181812	Rüschlistrasse	Rüschlistr.	Rüs	9901	1	2502	0	Biel/Bienne	2585140.751	1220953.83	1	2026-04-25
9007108	0	101213688	14	10181812	Rüschlistrasse	Rüschlistr.	Rüs	9901	1	2502	0	Biel/Bienne	2585261.505	1220769.929	1	2026-04-25
9007108	0	101213688	14	10181812	Rue du Rüschli	R. du Rüschli	Rüs	9903	1	2502	0	Biel/Bienne	2585261.505	1220769.929	1	2026-04-25
9007109	0	101213689	18	10181812	Rüschlistrasse	Rüschlistr.	Rüs	9901	1	2502	0	Biel/Bienne	2585275.559	1220750.622	1	2026-04-25
9007109	0	101213689	18	10181812	Rue du Rüschli	R. du Rüschli	Rüs	9903	1	2502	0	Biel/Bienne	2585275.559	1220750.622	1	2026-04-25
9007110	0	101517612	31	10181812	Rüschlistrasse	Rüschlistr.	Rüs	9901	1	2502	0	Biel/Bienne			0	2026-04-25
9007110	0	101517612	31	10181812	Rue du Rüschli	R. du Rüschli	Rüs	9903	1	2502	0	Biel/Bienne			0	2026-04-25
9007111	0	101213690	10	10005618	Chemin de la Scierie	Ch. de la Scierie	Sci	9903	1	2504	0	Biel/Bienne	2587175.302	1222527.567	1	2026-04-25
9007111	0	101213690	10	10005618	Sägefeldweg	Sägefeldweg	Säg	9901	1	2504	0	Biel/Bienne	2587175.302	1222527.567	1	2026-04-25
9007112	0	101213691	49	10005618	Sägefeldweg	Sägefeldweg	Säg	9901	1	2504	0	Biel/Bienne	2587536.712	1222715.289	1	2026-04-25
9007112	0	101213691	49	10005618	Chemin de la Scierie	Ch. de la Scierie	Sci	9903	1	2504	0	Biel/Bienne	2587536.712	1222715.289	1	2026-04-25
9007113	0	101213692	21	10064093	Chemin de Safnern	Ch. de Safnern	Saf	9903	1	2504	0	Biel/Bienne	2587762.819	1221465.997	1	2026-04-25
9007113	0	101213692	21	10064093	Safnernweg	Safnernweg	Saf	9901	1	2504	0	Biel/Bienne	2587762.819	1221465.997	1	2026-04-25
9007114	0	101965262	31	10089493	Rue de la Gabelle	R. de la Gabelle	Gab	9903	1	2503	0	Biel/Bienne	2585212.006	1219902.378	1	2026-04-25
9007114	0	101965262	31	10089493	Salzhausstrasse	Salzhausstr.	Sal	9901	1	2503	0	Biel/Bienne	2585212.006	1219902.378	1	2026-04-25
9007114	1	101643894	21	10089493	Rue de la Gabelle	R. de la Gabelle	Gab	9903	1	2503	0	Biel/Bienne	2585148.108	1219849.348	1	2026-04-25
9007114	1	101643894	21	10089493	Salzhausstrasse	Salzhausstr.	Sal	9901	1	2503	0	Biel/Bienne	2585148.108	1219849.348	1	2026-04-25
9007114	2	101672561	15	10063815	Rue Johann-Aberli	R. Johann-Aberli	Joh	9903	1	2503	0	Biel/Bienne	2585033.331	1219989.373	1	2026-04-25
9007114	2	101672561	15	10063815	Johann-Aberli-Strasse	Johann-Aberli-Str.	Joh	9901	1	2503	0	Biel/Bienne	2585033.331	1219989.373	1	2026-04-25
9007114	3	101687003	2	10159058	Robert-Walser-Platz	Robert-Walser-Platz	Rob	9901	1	2503	0	Biel/Bienne	2585097.139	1220045.35	1	2026-04-25
9007114	3	101687003	2	10159058	Place Robert-Walser	Pl. Robert-Walser	Rob	9903	1	2503	0	Biel/Bienne	2585097.139	1220045.35	1	2026-04-25
9007115	0	102211314	33	10089493	Salzhausstrasse	Salzhausstr.	Sal	9901	1	2503	0	Biel/Bienne	2585289.976	1219973.234	1	2026-04-25
9007115	0	102211314	33	10089493	Rue de la Gabelle	R. de la Gabelle	Gab	9903	1	2503	0	Biel/Bienne	2585289.976	1219973.234	1	2026-04-25
9007116	0	101213693	22	10180319	Schilfweg	Schilfweg	Sch	9901	1	2503	0	Biel/Bienne	2584738.212	1219956.088	1	2026-04-25
9007116	0	101213693	22	10180319	Chemin des Roseaux	Ch. des Roseaux	Ros	9903	1	2503	0	Biel/Bienne	2584738.212	1219956.088	1	2026-04-25
9007117	0	101964273	37	10006739	Schlösslistrasse	Schlösslistr.	Sch	9901	1	2504	0	Biel/Bienne	2587141.737	1222006.624	1	2026-04-25
9007117	0	101964273	37	10006739	Rue du Châtelet	R. du Châtelet	Châ	9903	1	2504	0	Biel/Bienne	2587141.737	1222006.624	1	2026-04-25
9007119	0	101213694	3	10175976	Schmiedengasse	Schmiedengasse	Sch	9901	1	2502	0	Biel/Bienne	2585358.097	1221098.738	1	2026-04-25
9007119	0	101213694	3	10175976	Rue des Maréchaux	R. des Maréchaux	Mar	9903	1	2502	0	Biel/Bienne	2585358.097	1221098.738	1	2026-04-25
9007119	1	101647864	4	10006744	Burggasse	Burggasse	Bur	9901	1	2502	0	Biel/Bienne	2585352.625	1221118.275	1	2026-04-25
9007119	1	101647864	4	10006744	Rue du Bourg	R. du Bourg	Bou	9903	1	2502	0	Biel/Bienne	2585352.625	1221118.275	1	2026-04-25
9007121	0	101213695	14	10175976	Schmiedengasse	Schmiedengasse	Sch	9901	1	2502	0	Biel/Bienne	2585405.093	1221119.113	1	2026-04-25
9007121	0	101213695	14	10175976	Rue des Maréchaux	R. des Maréchaux	Mar	9903	1	2502	0	Biel/Bienne	2585405.093	1221119.113	1	2026-04-25
9007122	0	101213696	29	10122594	Schmiedweg	Schmiedweg	Sch	9901	1	2503	0	Biel/Bienne	2585884.672	1220000.313	1	2026-04-25
9007122	0	101213696	29	10122594	Chemin de la Forge	Ch. de la Forge	For	9903	1	2503	0	Biel/Bienne	2585884.672	1220000.313	1	2026-04-25
9007123	0	101213697	2	10064094	Rue Scholl	R. Scholl	Sch	9903	1	2504	0	Biel/Bienne	2587359.198	1221317.385	1	2026-04-25
9007123	0	101213697	2	10064094	Scholl-Strasse	Scholl-Str.	Sch	9901	1	2504	0	Biel/Bienne	2587359.198	1221317.385	1	2026-04-25
9007124	0	101949474	17	10064094	Scholl-Strasse	Scholl-Str.	Sch	9901	1	2504	0	Biel/Bienne	2587527.296	1221237.781	1	2026-04-25
9007124	0	101949474	17	10064094	Rue Scholl	R. Scholl	Sch	9903	1	2504	0	Biel/Bienne	2587527.296	1221237.781	1	2026-04-25
9007125	0	101949703	19a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585451.454	1221468.498	1	2026-04-25
9007125	0	101949703	19a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585451.454	1221468.498	1	2026-04-25
9007126	0	101215323	3	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne			0	2026-04-25
9007126	0	101215323	3	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne			0	2026-04-25
9007127	0	101215324	45	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2585990.162	1220922.019	1	2026-04-25
9007127	0	101215324	45	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2585990.162	1220922.019	1	2026-04-25
9007128	0	102211371	47	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586040.093	1220939.713	1	2026-04-25
9007128	0	102211371	47	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586040.093	1220939.713	1	2026-04-25
9007129	0	102199652	52	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586126.447	1220857.985	0	2026-04-25
9007129	0	102199652	52	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586126.447	1220857.985	0	2026-04-25
9007130	0	101215325	55	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne			0	2026-04-25
9007130	0	101215325	55	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne			0	2026-04-25
9007131	0	102095911	58	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586851.673	1221272.238	1	2026-04-25
9007131	0	102095911	58	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586851.673	1221272.238	1	2026-04-25
9007132	0	101523143	61	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne			0	2026-04-25
9007132	0	101523143	61	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne			0	2026-04-25
9007133	0	101215326	3c	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne			0	2026-04-25
9007133	0	101215326	3c	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne			0	2026-04-25
9007134	0	101215327	50a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586106.34	1220843.249	1	2026-04-25
9007134	0	101215327	50a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586106.34	1220843.249	1	2026-04-25
9007135	0	101215328	51a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586159.03	1220998.618	1	2026-04-25
9007135	0	101215328	51a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586159.03	1220998.618	1	2026-04-25
9007136	0	101215329	2	10005186	Seehofweg	Seehofweg	See	9901	1	2503	0	Biel/Bienne	2584769.109	1220100.404	0	2026-04-25
9007136	0	101215329	2	10005186	Clos-du-Lac	Clos-du-Lac	Clo	9903	1	2503	0	Biel/Bienne	2584769.109	1220100.404	0	2026-04-25
9007137	0	101215330	7	10180320	Chemin du Seeland	Ch. du Seeland	See	9903	1	2503	0	Biel/Bienne	2585721.765	1220037.58	1	2026-04-25
9007137	0	101215330	7	10180320	Seelandweg	Seelandweg	See	9901	1	2503	0	Biel/Bienne	2585721.765	1220037.58	1	2026-04-25
9007138	0	101215331	9	10180320	Chemin du Seeland	Ch. du Seeland	See	9903	1	2503	0	Biel/Bienne	2585712.777	1220014.362	1	2026-04-25
9007138	0	101215331	9	10180320	Seelandweg	Seelandweg	See	9901	1	2503	0	Biel/Bienne	2585712.777	1220014.362	1	2026-04-25
9007139	0	101215332	6	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584674.418	1220512.567	1	2026-04-25
9007139	0	101215332	6	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584674.418	1220512.567	1	2026-04-25
9007140	0	101967075	10	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584669.919	1220575.473	1	2026-04-25
9007140	0	101967075	10	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584669.919	1220575.473	1	2026-04-25
9007141	0	101215333	15	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584554.062	1220615.925	1	2026-04-25
9007141	0	101215333	15	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584554.062	1220615.925	1	2026-04-25
9007143	0	101215334	50	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2585031.269	1220877.899	1	2026-04-25
9007143	0	101215334	50	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2585031.269	1220877.899	1	2026-04-25
9007144	0	101215335	61	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584819.573	1220790.326	1	2026-04-25
9007144	0	101215335	61	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584819.573	1220790.326	1	2026-04-25
9007146	0	101215336	68	10180321	Chemin des Cordiers	Ch. des Cordiers	Cor	9903	1	2503	0	Biel/Bienne	2586873.822	1220921.19	1	2026-04-25
9007146	0	101215336	68	10180321	Seilerweg	Seilerweg	Sei	9901	1	2503	0	Biel/Bienne	2586873.822	1220921.19	1	2026-04-25
9007147	0	102207783	5	10181777	Chemin de la Colonie	Ch. de la Colonie	Col	9903	1	2504	0	Biel/Bienne	2587998.942	1221443.309	1	2026-04-25
9007147	0	102207783	5	10181777	Siedlungsweg	Siedlungsweg	Sie	9901	1	2504	0	Biel/Bienne	2587998.942	1221443.309	1	2026-04-25
9007149	0	101964274	9	10064096	Rue de l'Argent	R. de l'Argent	Arg	9903	1	2502	0	Biel/Bienne	2585384.368	1220372.937	1	2026-04-25
9007149	0	101964274	9	10064096	Silbergasse	Silbergasse	Sil	9901	1	2502	0	Biel/Bienne	2585384.368	1220372.937	1	2026-04-25
9007152	0	101215338	1	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587018.194	1222573.648	1	2026-04-25
9007152	0	101215338	1	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587018.194	1222573.648	1	2026-04-25
9007152	2	102401993	3	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587037.687	1222577.855	1	2026-04-25
9007152	2	102401993	3	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587037.687	1222577.855	1	2026-04-25
9007154	0	101215339	22	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587162.659	1222610.769	1	2026-04-25
9007154	0	101215339	22	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587162.659	1222610.769	1	2026-04-25
9007155	0	101215340	66	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587369.279	1222804.93	1	2026-04-25
9007155	0	101215340	66	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587369.279	1222804.93	1	2026-04-25
9007156	0	101215341	76	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587409.437	1222865.659	1	2026-04-25
9007156	0	101215341	76	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587409.437	1222865.659	1	2026-04-25
9007157	0	102083574	138	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588214.126	1223368.065	1	2026-04-25
9007157	0	102083574	138	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588214.126	1223368.065	1	2026-04-25
9007158	0	101215342	141	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588511.016	1223567.629	1	2026-04-25
9007158	0	101215342	141	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588511.016	1223567.629	1	2026-04-25
9007159	0	101215343	142	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588301.448	1223406.496	1	2026-04-25
9007159	0	101215343	142	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588301.448	1223406.496	1	2026-04-25
9007160	0	101963964	145	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588547.29	1223609.761	1	2026-04-25
9007160	0	101963964	145	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588547.29	1223609.761	1	2026-04-25
9007161	0	101215344	137a	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588461.782	1223591.352	1	2026-04-25
9007161	0	101215344	137a	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588461.782	1223591.352	1	2026-04-25
9007162	0	101949475	7	10089502	Rue du Soleil	R. du Soleil	Sol	9903	1	2504	0	Biel/Bienne	2586794.21	1222093.53	0	2026-04-25
9007162	0	101949475	7	10089502	Sonnenstrasse	Sonnenstr.	Son	9901	1	2504	0	Biel/Bienne	2586794.21	1222093.53	0	2026-04-25
9007164	0	101215345	24	10089502	Rue du Soleil	R. du Soleil	Sol	9903	1	2504	0	Biel/Bienne	2586861.574	1222106.153	1	2026-04-25
9007164	0	101215345	24	10089502	Sonnenstrasse	Sonnenstr.	Son	9901	1	2504	0	Biel/Bienne	2586861.574	1222106.153	1	2026-04-25
9007165	0	101939248	40	10089502	Rue du Soleil	R. du Soleil	Sol	9903	1	2504	0	Biel/Bienne	2586983.151	1222229.52	1	2026-04-25
9007165	0	101939248	40	10089502	Sonnenstrasse	Sonnenstr.	Son	9901	1	2504	0	Biel/Bienne	2586983.151	1222229.52	1	2026-04-25
9007166	0	101215346	34a	10089502	Rue du Soleil	R. du Soleil	Sol	9903	1	2504	0	Biel/Bienne	2586963.264	1222199.033	1	2026-04-25
9007166	0	101215346	34a	10089502	Sonnenstrasse	Sonnenstr.	Son	9901	1	2504	0	Biel/Bienne	2586963.264	1222199.033	1	2026-04-25
9007167	0	101215347	11	10176000	Rue de l'Hôpital	R. de l'Hôpital	Hôp	9903	1	2502	0	Biel/Bienne	2585062.929	1220722.26	1	2026-04-25
9007167	0	101215347	11	10176000	Spitalstrasse	Spitalstr.	Spi	9901	1	2502	0	Biel/Bienne	2585062.929	1220722.26	1	2026-04-25
9007170	0	101215348	4	10045154	Rue Thomas-Wyttenbach	R. Thomas-Wyttenbach	Tho	9903	1	2502	0	Biel/Bienne	2585290.105	1220320.477	1	2026-04-25
9007170	0	101215348	4	10045154	Thomas-Wyttenbach-Strasse	Thomas-Wyttenbach-Str.	Tho	9901	1	2502	0	Biel/Bienne	2585290.105	1220320.477	1	2026-04-25
9007171	0	101215349	4	10089215	Ruelle des Typographes	Rlle des Typographes	Typ	9903	1	2502	0	Biel/Bienne	2585201.398	1220947.441	1	2026-04-25
9007171	0	101215349	4	10089215	Typographengässli	Typographengässli	Typ	9901	1	2502	0	Biel/Bienne	2585201.398	1220947.441	1	2026-04-25
9007172	0	101215350	8	10181790	Unionsgasse	Unionsgasse	Uni	9901	1	2502	0	Biel/Bienne	2585278.564	1220936.107	1	2026-04-25
9007172	0	101215350	8	10181790	Rue de l'Union	R. de l'Union	Uni	9903	1	2502	0	Biel/Bienne	2585278.564	1220936.107	1	2026-04-25
9007173	0	101215351	9	10181790	Rue de l'Union	R. de l'Union	Uni	9903	1	2502	0	Biel/Bienne	2585238.416	1220923.446	1	2026-04-25
9007173	0	101215351	9	10181790	Unionsgasse	Unionsgasse	Uni	9901	1	2502	0	Biel/Bienne	2585238.416	1220923.446	1	2026-04-25
9007173	1	101547422	12	10175977	Zentralstrasse	Zentralstr.	Zen	9901	1	2502	0	Biel/Bienne	2585246.091	1220929.916	1	2026-04-25
9007173	1	101547422	12	10175977	Rue Centrale	R. Centrale	Cen	9903	1	2502	0	Biel/Bienne	2585246.091	1220929.916	1	2026-04-25
9007175	0	101215352	13	10181790	Unionsgasse	Unionsgasse	Uni	9901	1	2502	0	Biel/Bienne	2585305.277	1220971.185	1	2026-04-25
9007175	0	101215352	13	10181790	Rue de l'Union	R. de l'Union	Uni	9903	1	2502	0	Biel/Bienne	2585305.277	1220971.185	1	2026-04-25
9007176	0	101617036	15	10181790	Unionsgasse	Unionsgasse	Uni	9901	1	2502	0	Biel/Bienne			0	2026-04-25
9007176	0	101617036	15	10181790	Rue de l'Union	R. de l'Union	Uni	9903	1	2502	0	Biel/Bienne			0	2026-04-25
9007178	0	101943078	23	10176001	Quai du Bas	Quai du Bas	Qua	9903	1	2502	0	Biel/Bienne	2585175.449	1220563.319	1	2026-04-25
9007178	0	101943078	23	10176001	Unterer Quai	Unterer Quai	Qua	9901	1	2502	0	Biel/Bienne	2585175.449	1220563.319	1	2026-04-25
9007180	0	101967683	31a	10176001	Quai du Bas	Quai du Bas	Qua	9903	1	2502	0	Biel/Bienne	2585210.011	1220605.477	1	2026-04-25
9007180	0	101967683	31a	10176001	Unterer Quai	Unterer Quai	Qua	9901	1	2502	0	Biel/Bienne	2585210.011	1220605.477	1	2026-04-25
9007181	0	101215353	40	10064098	Untergasse	Untergasse	Unt	9901	1	2502	0	Biel/Bienne	2585491.238	1221241.523	1	2026-04-25
9007181	0	101215353	40	10064098	Rue Basse	R. Basse	Bas	9903	1	2502	0	Biel/Bienne	2585491.238	1221241.523	1	2026-04-25
9007181	1	101215354	21	10006747	Gerbergasse	Gerbergasse	Ger	9901	1	2502	0	Biel/Bienne	2585510.533	1221236.872	1	2026-04-25
9007181	1	101215354	21	10006747	Rue des Tanneurs	R. des Tanneurs	Tan	9903	1	2502	0	Biel/Bienne	2585510.533	1221236.872	1	2026-04-25
9007183	0	101215355	62	10064098	Untergasse	Untergasse	Unt	9901	1	2502	0	Biel/Bienne	2585495.992	1221306.388	1	2026-04-25
9007183	0	101215355	62	10064098	Rue Basse	R. Basse	Bas	9903	1	2502	0	Biel/Bienne	2585495.992	1221306.388	1	2026-04-25
9007183	1	101215356	43	10006747	Gerbergasse	Gerbergasse	Ger	9901	1	2502	0	Biel/Bienne	2585517.096	1221300.279	1	2026-04-25
9007183	1	101215356	43	10006747	Rue des Tanneurs	R. des Tanneurs	Tan	9903	1	2502	0	Biel/Bienne	2585517.096	1221300.279	1	2026-04-25
9007187	0	101215357	5	10007047	Rue du Wasen	R. du Wasen	Was	9903	1	2502	0	Biel/Bienne	2586012.106	1221616.243	1	2026-04-25
9007187	0	101215357	5	10007047	Wasenstrasse	Wasenstr.	Was	9901	1	2502	0	Biel/Bienne	2586012.106	1221616.243	1	2026-04-25
9007188	0	101949241	7	10007047	Rue du Wasen	R. du Wasen	Was	9903	1	2502	0	Biel/Bienne	2586033.178	1221653.52	1	2026-04-25
9007188	0	101949241	7	10007047	Wasenstrasse	Wasenstr.	Was	9901	1	2502	0	Biel/Bienne	2586033.178	1221653.52	1	2026-04-25
9007189	0	101943819	10b	10007047	Rue du Wasen	R. du Wasen	Was	9903	1	2502	0	Biel/Bienne	2585937.369	1221564.881	1	2026-04-25
